s,p,o
http://edukb.org/knowledge/0.1/instance/physics#pingjunsudu-30650224655e1cb7539ef914eeb08226,http://edukb.org/knowledge/0.1/property/physics#physicalMeaning,表示物体某段时间内运动快慢的平均程度与总的运动方向
http://edukb.org/knowledge/0.1/instance/physics#-ecf05869d66b894e240014cf88138522,http://edukb.org/knowledge/0.1/property/physics#physicalMeaning,电流所做的功，即电场力推动自由电荷定向移动所做的功
http://edukb.org/knowledge/0.1/instance/physics#-0f1224431af08c15920993fd246153f2,http://edukb.org/knowledge/0.1/property/physics#physicalMeaning,明确了原子结构的空间分布、质量分布、电荷分布
http://edukb.org/knowledge/0.1/instance/physics#dianrong-f0cf69fcb44435f3dfb6251f3560fe10,http://edukb.org/knowledge/0.1/property/physics#physicalMeaning,表示电容器容纳电荷本领大小的物理量
http://edukb.org/knowledge/0.1/instance/physics#linggong-2c69a04c367bb488b805ec02e9f26ab7,http://edukb.org/knowledge/0.1/property/physics#physicalMeaning,不引起能量的转化或转移
http://edukb.org/knowledge/0.1/instance/physics#guangdianxiaoying-273c894aba69b7041a8d5355be01083a,http://edukb.org/knowledge/0.1/property/physics#physicalMeaning,光现象→（转化为）电现象
http://edukb.org/knowledge/0.1/instance/physics#linggong-2c69a04c367bb488b805ec02e9f26ab7,http://edukb.org/knowledge/0.1/property/physics#physicalMeaning,力不为零时不改变物体运动的快慢
http://edukb.org/knowledge/0.1/instance/physics#zhenggong-bc84fbd56f15863d0fd53212038b0bd6,http://edukb.org/knowledge/0.1/property/physics#physicalMeaning,动力做功，加快物体的运动
http://edukb.org/knowledge/0.1/instance/physics#-7dafe7d8f8d58a6ad23b3bfc6f67db26,http://edukb.org/knowledge/0.1/property/physics#physicalMeaning,反映机械性能的物理量
http://edukb.org/knowledge/0.1/instance/physics#rezhi-3443324e7722de6fa6d0072e9da1c851,http://edukb.org/knowledge/0.1/property/physics#physicalMeaning,反映燃料燃烧放热本领的物理量
http://edukb.org/knowledge/0.1/instance/physics#fugong-fd03fee974d4e2724af63dc0d1c1c849,http://edukb.org/knowledge/0.1/property/physics#physicalMeaning,向外输出能量，受力物体失去了能量
http://edukb.org/knowledge/0.1/instance/physics#dongliang-5306d384d26b099ec323d6ae8f7a9409,http://edukb.org/knowledge/0.1/property/physics#physicalMeaning,描述机械运动的状态
http://edukb.org/knowledge/0.1/instance/physics#-022d70ba74ea80e2d0cecb9536a5e96b,http://edukb.org/knowledge/0.1/property/physics#physicalMeaning,描述物体转动快慢的物理量（T）
http://edukb.org/knowledge/0.1/instance/physics#-b9873c148b6f569fc0ab9f7f9b49b77d,http://edukb.org/knowledge/0.1/property/physics#physicalMeaning,描述物体转动快慢的物理量（f）
http://edukb.org/knowledge/0.1/instance/physics#xiangxinjiasudu-a4b8971d105df69c10d4a96b3b3321af,http://edukb.org/knowledge/0.1/property/physics#physicalMeaning,描述速度方向变化快慢的物理量（a）
http://edukb.org/knowledge/0.1/instance/physics#-5a0f3cb001258f7429307b436e2595ef,http://edukb.org/knowledge/0.1/property/physics#physicalMeaning,电流做功的快慢
http://edukb.org/knowledge/0.1/instance/physics#dianre-08eaed58b2cca0d836ab0458065fb5cc,http://edukb.org/knowledge/0.1/property/physics#physicalMeaning,电流通过导体时所产生的电热
http://edukb.org/knowledge/0.1/instance/physics#-e0286970f337d20f7199e13cd5862839,http://edukb.org/knowledge/0.1/property/physics#physicalMeaning,穿过某个面的磁通量变化的多少
http://edukb.org/knowledge/0.1/instance/physics#gonglu:-9b53ae639cae493d11747085b58cf700,http://edukb.org/knowledge/0.1/property/physics#physicalMeaning,表示做功快慢的物理量
http://edukb.org/knowledge/0.1/instance/physics#yaqiang-0ae18482b0ebd2b3831b62fbaba204fd,http://edukb.org/knowledge/0.1/property/physics#physicalMeaning,表示压力作用效果的物理量
http://edukb.org/knowledge/0.1/instance/physics#lucheng-d3b54ff8809dabbc30cef5fe41b6eece,http://edukb.org/knowledge/0.1/property/physics#physicalMeaning,表示实际的轨迹长度
http://edukb.org/knowledge/0.1/instance/physics#dianliu-c25677a682e43d77e4c06818d48a4846,http://edukb.org/knowledge/0.1/property/physics#physicalMeaning,表示电流强弱的物理量
http://edukb.org/knowledge/0.1/instance/physics#sudu-10cf9dc43031ce2e74ae80c8dae4ddef,http://edukb.org/knowledge/0.1/property/physics#physicalMeaning,速度等于单位时间内通过的路程。
http://edukb.org/knowledge/0.1/instance/physics#fugong-fd03fee974d4e2724af63dc0d1c1c849,http://edukb.org/knowledge/0.1/property/physics#physicalMeaning,阻力做功，阻碍物体的运动
http://edukb.org/knowledge/0.1/instance/physics#diandongshi-b893f0defec315d423603eb4b50b309c,http://edukb.org/knowledge/0.1/property/physics#physicalMeaning,反映电源将其他形式的能转化为电势能本领的物理量
http://edukb.org/knowledge/0.1/instance/physics#shunshisudu-bfd62260dd85e510770907ce01658758,http://edukb.org/knowledge/0.1/property/physics#physicalMeaning,精确描述物体运动快慢与运动方向的物理量
http://edukb.org/knowledge/0.1/instance/physics#zhongli-059039872a40cd50cfd4be9f86371918,http://edukb.org/knowledge/0.1/property/physics#pointOfAction,物体的各部分都受到重力的作用，从效果上来看，可认为各部分受到的作用都集中在重心
http://edukb.org/knowledge/0.1/instance/physics#zhengfa-50d428f6b17c3b2c3ae581996b948be0,http://edukb.org/knowledge/0.1/property/physics#pointOfAction,只在液体表面进行
http://edukb.org/knowledge/0.1/instance/physics#yali-b70b6193068ea47a4283bc25cf92c6da,http://edukb.org/knowledge/0.1/property/physics#pointOfAction,在受压物体的接触面上
http://edukb.org/knowledge/0.1/instance/physics#danli-a9d41826bcab50ab81008cd23b2b3062,http://edukb.org/knowledge/0.1/property/physics#pointOfAction,在接触点或接触面上
http://edukb.org/knowledge/0.1/instance/physics#huadongmocali-b7bc96ad9c22f19ee6d85796b2b38430,http://edukb.org/knowledge/0.1/property/physics#pointOfAction,在接触面上，作图时常等效到一点上
http://edukb.org/knowledge/0.1/instance/physics#jingmocali-3ff404561a06c50244479812d4977ad7,http://edukb.org/knowledge/0.1/property/physics#pointOfAction,在接触面上，作图时常等效到一点上
http://edukb.org/knowledge/0.1/instance/physics#feiteng-541bcdc8164f89990b9038cfc54f8fe9,http://edukb.org/knowledge/0.1/property/physics#pointOfAction,液体内部和表面同时发生
http://edukb.org/knowledge/0.1/instance/physics#zhongli-059039872a40cd50cfd4be9f86371918,http://edukb.org/knowledge/0.1/property/physics#pointOfAction,物体的重心
http://edukb.org/knowledge/0.1/instance/physics#tutoujingchengxiang-779456a2a2f43bc9bd6225a97f32a080,http://edukb.org/knowledge/0.1/property/physics#principle,光的折射
http://edukb.org/knowledge/0.1/instance/physics#-c032ad49c66ad46f459f7f811c3a04f9,http://edukb.org/knowledge/0.1/property/physics#principle,光的直线传播
http://edukb.org/knowledge/0.1/instance/physics#-ce68b0c52d2d54b687753c46d83f1ba0,http://edukb.org/knowledge/0.1/property/physics#principle,利用发出声音的回声传递信息
http://edukb.org/knowledge/0.1/instance/physics#-b735f2d5330b5128c34fe3699a7622ed,http://edukb.org/knowledge/0.1/property/physics#principle,利用声传播信息
http://edukb.org/knowledge/0.1/instance/physics#-db5c8b4cc099b9fbcc6da81606c9ae46,http://edukb.org/knowledge/0.1/property/physics#principle,动力臂是阻力臂两倍的杠杆
http://edukb.org/knowledge/0.1/instance/physics#-e0b6f70005b49ecb9acebc12351ba5a1,http://edukb.org/knowledge/0.1/property/physics#principle,电流的热效应
http://edukb.org/knowledge/0.1/instance/physics#-25146cbfa94a6eafa5ca38974a55772f,http://edukb.org/knowledge/0.1/property/physics#principle,电磁感应现象
http://edukb.org/knowledge/0.1/instance/physics#dengbeiganggan-8ae05066a1cc03a075ac20cbeb94ebff,http://edukb.org/knowledge/0.1/property/physics#principle,等臂杠杆
http://edukb.org/knowledge/0.1/instance/physics#tianping-26a1ab72f121dd4aae45345db32f4366,http://edukb.org/knowledge/0.1/property/physics#principle,等臂杠杆
http://edukb.org/knowledge/0.1/instance/physics#diancijidianqi-4ab1d4c2d06b88f3282907b17efd8571,http://edukb.org/knowledge/0.1/property/physics#principle,电磁继电器的实质是一个由电磁铁控制的开关
http://edukb.org/knowledge/0.1/instance/physics#xianweijing-38afe090f07ddfac89f1f0f5ce4518f8,http://edukb.org/knowledge/0.1/property/physics#principle,显微镜就是利用两组透镜的放大作用组合制成的。利用这一结构，来自被观察物体的光先通过物镜使物体成一倒立、放大的实像，然后用目镜把这个实像再一次放大（成正立、放大的虚像），就能看清很微小的物体了，这就是显微镜的原理
http://edukb.org/knowledge/0.1/instance/physics#diandongji-c4393748e991d15ff6152b976ffdda62,http://edukb.org/knowledge/0.1/property/physics#principle,直流电动机是根据通电线圈在磁场中受到力的作用而发生转动的原理制成的
http://edukb.org/knowledge/0.1/instance/physics#jinshiyan-801a26aa3f70b3637e3635dc011a3519,http://edukb.org/knowledge/0.1/property/physics#principle,由于眼球在前后方向上太长，或者晶状体太厚，折光能力太强，从远处射来的平行光不能会聚在视网膜上，会聚点成在视网膜前
http://edukb.org/knowledge/0.1/instance/physics#yuanshiyan-7ecaa0fb65522cb2167f0bd7a142f440,http://edukb.org/knowledge/0.1/property/physics#principle,由于眼球在前后方向上太短，或者晶状体太薄，折光能力太弱，来自近处某点的光的会聚点在视网膜后（如图乙），即光还没有会聚成一点就到达视网膜了，在视网膜上形成一个模糊的光斑。
http://edukb.org/knowledge/0.1/instance/physics#fadianji-8ffef00ab1b70c7db571bd1bfbf800c1,http://edukb.org/knowledge/0.1/property/physics#principle,交流发电机的发电过程就是闭合线圈在磁场中转动，利用电磁感应现象产生感应电流的，所以其发电原理是电磁感应。
http://edukb.org/knowledge/0.1/instance/physics#-8a9d279139126ec6595c86cd071e7d25,http://edukb.org/knowledge/0.1/property/physics#principle,欧姆定律和电阻定律，用毫米刻度尺测一段金属丝导线的长度L，用螺旋测微器测导线的直径d，用伏安法测导线的电阻R，由R=ρL/S，得ρ=RS/L=
http://edukb.org/knowledge/0.1/instance/physics#-0c8302a2309ca137b80ded640128c8a9,http://edukb.org/knowledge/0.1/property/physics#principle,不同物质的原子核束缚电子的本领不同
http://edukb.org/knowledge/0.1/instance/physics#kuabudianyachudian-34b831ba1ebc2372646226fd5a47d111,http://edukb.org/knowledge/0.1/property/physics#principle,高压输电线落在地上，地面上与电线断头距离不同的各点存在电压，当人走近断头时，两脚位于离断头远近不同的位置上，因而两脚之间有了电压，这时电流通过人体，造成跨步电压触电
http://edukb.org/knowledge/0.1/instance/physics#-f1ee8d88f50ab34b92efc6e446c53ba8,http://edukb.org/knowledge/0.1/property/physics#principle,部分导体做切割磁感线运动 闭合回路磁通量变化
http://edukb.org/knowledge/0.1/instance/physics#-636679feb45f635f2e39899fd5434e21,http://edukb.org/knowledge/0.1/property/physics#principle,利用两种不同温度膨胀系数的金属，一端焊接在固定点，当温度变化时另一端扭曲变形，转换成指针偏转角度来指示温度。
http://edukb.org/knowledge/0.1/instance/physics#dianciliuliangji-503298c2316a64e1bfd28c3532b3e3b9,http://edukb.org/knowledge/0.1/property/physics#principle,工作原理：如图所示，圆形导管直径为d，用非磁性材料制成，导电液体在管中向左流动，导电液体中的自由电荷（正、负离子），在洛伦兹力的作用下横向偏转，a、b间出现电势差，形成电场，当自由电荷所受的电场力和洛伦兹力平衡时，a、b间的电势差就保持稳定，即qυB=qE=qU/d，所以υ=U/dB，因此液体流量为：Q=S·U/Bd=πdU/4B，即Q∝U，将电压表表盘相应地换成流量计表盘制成流量计。
http://edukb.org/knowledge/0.1/instance/physics#-20014c3c71937c6b5e89433ad639e6b7,http://edukb.org/knowledge/0.1/property/physics#principle,偏转电极不加电压时，从电子枪射出的电子将沿直线运动，射到荧光屏的中心点形成一个亮斑
http://edukb.org/knowledge/0.1/instance/physics#liantongqi-daed14beef7f89354a40969fdc7417ff,http://edukb.org/knowledge/0.1/property/physics#principle,连通器里的同种液体不流动时，各部分中的液面总保持相平。
http://edukb.org/knowledge/0.1/instance/physics#gangganyuanli-afee2c805e12ae7d8fb80b945b1adce1,http://edukb.org/knowledge/0.1/property/physics#principle,判断杠杆平衡的依据是：“动力×动力臂”是否等于“阻力×阻力臂”。若两者相等，杠杆平衡；若两者不相等，则杠杆不平衡，且杠杆会向“乘积”大的一方倾斜
http://edukb.org/knowledge/0.1/instance/physics#neiranji-d9e496f6d4ed8980e9e23f8c9e9b7390,http://edukb.org/knowledge/0.1/property/physics#principle,四冲程内燃机的工作过程是由吸气、压缩、做功、排气四个冲程组成的。四个冲程为一个工作循环，在一个工作循环中，活塞往复两次，曲轴转动两周，四个冲程中，只有做功冲程燃气对外做功，其他三个冲程靠飞轮转动的惯性来完成的。
http://edukb.org/knowledge/0.1/instance/physics#yeyaji-80b33673f56f5e8f3f69953cb65171a1,http://edukb.org/knowledge/0.1/property/physics#principle,两个活塞与同一容器中的液体相接触。施加于小活塞的压强被液体传递给大活塞，大活塞便可以产生一个与其表面面积成正比的力
http://edukb.org/knowledge/0.1/instance/physics#-091b45dfe7c3b9589cf5176188c0254c,http://edukb.org/knowledge/0.1/property/physics#principle,电荷的转移，即电荷从场源电荷上转移到不带电的导体上
http://edukb.org/knowledge/0.1/instance/physics#-3406d2f3111dd43528b6e674070591fc,http://edukb.org/knowledge/0.1/property/physics#principle,单摆做机械振动时，若摆角很小，这时的振动可以看成是简谐运动。由简谐运动知识可以导出单摆的振动周期：T=2π，由此可以得到g=4π2L/T2式中L为摆长，g是当地的重力加速度。可见，只要测出单摆的摆长L和对应的周期T就很容易计箅出重力加速度g的数值
http://edukb.org/knowledge/0.1/instance/physics#-66f3230c77a5b5b19e0d9862a24f1156,http://edukb.org/knowledge/0.1/property/physics#principle,当云层中由水蒸气液化形成的小水珠合并成大水珠时，便形成雨
http://edukb.org/knowledge/0.1/instance/physics#jinshiyan-801a26aa3f70b3637e3635dc011a3519,http://edukb.org/knowledge/0.1/property/physics#principle,形成近视眼的原因是晶状体太厚，折光能力太强，或者眼球在前后方向上太长，因此来自远处某点的光会聚在视网膜前，到达视网膜时已经不是一点而是一个模糊的光斑了（图5.4－3甲）。
http://edukb.org/knowledge/0.1/instance/physics#-6ccf2feab8f3788452018acead7d84c2,http://edukb.org/knowledge/0.1/property/physics#principle,①液体受到竖直向下的重力作用，对支撑它的容器底部产生压力和压强
http://edukb.org/knowledge/0.1/instance/physics#-c1eda17f393050a0dc2e0e0357df69af,http://edukb.org/knowledge/0.1/property/physics#principle,"火箭发射用“液氢”作燃料,是由于氢的热值大"
http://edukb.org/knowledge/0.1/instance/physics#shuangxianchudian-95a68dc85be97b228366af3c27a5f1c1,http://edukb.org/knowledge/0.1/property/physics#principle,人体的两部分（如两只手）分别接触到火线和零线，使人与电网形成回路
http://edukb.org/knowledge/0.1/instance/physics#-6ee3b32960d4c7b1fbb492f9d861c397,http://edukb.org/knowledge/0.1/property/physics#principle,插头式电阻箱的插塞是铜插塞，插在孔中，电流通过铜塞，电阻趋于零，相当于短路；铜塞拔出时，电流通过下面的电阻丝，拔出的铜塞越多，串接的电阻丝越多，电阻值越大。转柄式电阻箱也是由多个电阻串接而成的，它通过转柄来控制电阻，其箱面一般有四个盘面，阻值分别为R×1000、R×100、R×10及R×1
http://edukb.org/knowledge/0.1/instance/physics#-f7f818f04a45f7113ef01ef9173295d5,http://edukb.org/knowledge/0.1/property/physics#principle,在纯电阻电路中，电阻两端的电压与通过电阻的电流是线性关系，但在实际电路中，由于各种因素的影响，I-U图像不再是一条直线。读出若干组小灯泡两端的电压U和电流I，然后在坐标纸上以I为纵轴，以U为横轴画出I-U曲线
http://edukb.org/knowledge/0.1/instance/physics#danhuangceliji-a85d9f587da91f43292f720657352b1d,http://edukb.org/knowledge/0.1/property/physics#principle,在弹性限度内，弹簧的伸长量跟所受拉力成正比，即=。注意伸长量的含义，弹簧原来的长度通常用l0表示，受力后弹簧长为l，而伸长量△l=l－l0，也可以说弹簧伸长了△l，也用x表示。
http://edukb.org/knowledge/0.1/instance/physics#-48686203326ce0e9b8cced67d7ab7387,http://edukb.org/knowledge/0.1/property/physics#principle,水蒸气在空气中遇到冷空气液化成小水珠，这些小水珠悬浮在空气中，在地面附近称为雾
http://edukb.org/knowledge/0.1/instance/physics#diyachudian-3d5b2d84ea984bd65a827ff9bf75391b,http://edukb.org/knowledge/0.1/property/physics#principle,一般分为单线触电和双线触电，如图所示。单线触电是人体直接触摸电源、火线或漏电的用电器等，使人体与大地形成回路。双线触电是人体的两部分（如两只手）分别接触到火线和零线，使人与电网形成回路。
http://edukb.org/knowledge/0.1/instance/physics#-4ac8c2fba19cf3bbd402e6ae6f345b49,http://edukb.org/knowledge/0.1/property/physics#principle,鼓、锣等乐器受到打击时发生振动，发出声音。以鼓为例，鼓皮绷得越紧，音调就越高
http://edukb.org/knowledge/0.1/instance/physics#gaoyadianhuchudian-e311daa6b2528b6a7ef191be0dc9ae7a,http://edukb.org/knowledge/0.1/property/physics#principle,当人体靠近高压带电体到一定距离时，高压带电体和人体间发生放电现象，电流通过人体，造成高压电弧触电
http://edukb.org/knowledge/0.1/instance/physics#-7caeae983f9a20ae7f59d100fb8338c4,http://edukb.org/knowledge/0.1/property/physics#principle,P=W/t
http://edukb.org/knowledge/0.1/instance/physics#pingmianjingchengxiang-e99b920da13fd5ee0191664500509b6d,http://edukb.org/knowledge/0.1/property/physics#principle,"平面镜所成的像是物体发出（或反射）的光射到镜面上发生反射，由反射光线的反向延长线在镜后相交而形成的，如图所示。点光源S在镜后的像S′并不是实际光线会聚形成的，而是由反射光线的反向延长线相交形成的,所以S′叫做S的虚像。如果把光屏放在S′处,是接收不到这个像的,所以虚像只能用眼睛看到，而不能成在屏上"
http://edukb.org/knowledge/0.1/instance/physics#-0c8302a2309ca137b80ded640128c8a9,http://edukb.org/knowledge/0.1/property/physics#principle,摩擦起电并不是创造了电荷，只是电荷从一个物体转移到另一个物体，使正、负电荷分开
http://edukb.org/knowledge/0.1/instance/physics#yangshengqi-7d72ad3c1460b2a5708e22c9d5c47c69,http://edukb.org/knowledge/0.1/property/physics#principle,线圈通电产生磁性后与永久磁体发生作用，当电流方向如图所示时，两者相吸，通电线圈带动纸盆向左运动；当电流方向改变时，通电线圈带动纸盆向右运动；电流的大小影响纸盆振动的幅度，于是扬声器就发出了随电流变化的声音。
http://edukb.org/knowledge/0.1/instance/physics#-2abcc14acc066d1f04df16de42ef713f,http://edukb.org/knowledge/0.1/property/physics#principle,一种电阻装置，根据电阻串联分压原理工作
http://edukb.org/knowledge/0.1/instance/physics#-1998a83c17fc61ad22928883279ff797,http://edukb.org/knowledge/0.1/property/physics#principle,电荷的转移，即电荷从导体的一部分转移到另一部分
http://edukb.org/knowledge/0.1/instance/physics#-fa665ac69b07821e4652127c421626d1,http://edukb.org/knowledge/0.1/property/physics#principle,电饭锅工作时，按下开关按钮，感温磁体与永磁体接触，两个接线螺钉通过触点相连，电路接通，开始工作，电饭锅内温度升高，当温度达到103℃时，感温磁体与永磁体分离，带动触点分离，电路断开，不再加热，电饭锅停止工作。
http://edukb.org/knowledge/0.1/instance/physics#-f6dc898987f7e154d398ba7580f05eee,http://edukb.org/knowledge/0.1/property/physics#principle,a.内容：在任何自然过程中，一个孤立系统的总熵不会减小。如果过程可逆，则熵不变；如果过程不可逆，则熵增加。
http://edukb.org/knowledge/0.1/instance/physics#-ab93b0bf685d1f2c65266a3405ce3afb,http://edukb.org/knowledge/0.1/property/physics#principle,当电路中的电流过大时能自动熔断而切断电路，起保险作用
http://edukb.org/knowledge/0.1/instance/physics#celiji-1041d49e3006fbb77b76d374c7465db2,http://edukb.org/knowledge/0.1/property/physics#principle,测力计有各种不同的构造，但它们的主要部分都是弯曲而有弹性的钢片或螺旋形弹簧。当外力使弹性钢片或弹簧发生形变时，通过杠杆等传动装置带动指针转动，根据指针停在刻度盘上的位置，即可读出外力的大小。
http://edukb.org/knowledge/0.1/instance/physics#yidongtongxin-a4fcdd9a5bd876eae623a33163f07c95,http://edukb.org/knowledge/0.1/property/physics#principle,手机（移动电话）既是无线电发射装置，又是无线电接收装置，手机之间通话时，将要传递的信息加载到电磁波上发射出去，同时接收对方手机加载到电磁波上的信息。手机之间的通话要靠基地台转接。
http://edukb.org/knowledge/0.1/instance/physics#-cf24f993dec1bfe16c6af49af418b102,http://edukb.org/knowledge/0.1/property/physics#principle,由于指针与固定指针的金属杆上电荷间的静电斥力作用使指针偏转，从而测量静电电压
http://edukb.org/knowledge/0.1/instance/physics#-2145c6e84201ad24cefb4d66ddf2248c,http://edukb.org/knowledge/0.1/property/physics#principle,"根据电阻定律R=ρL/S来制造的。当ρ、S不变时，R与L成正比，通过改变电阻丝的长度,达到改变电阻的目的"
http://edukb.org/knowledge/0.1/instance/physics#fangdajing-13b71378e9df45e7dce6a7a2c9de2439,http://edukb.org/knowledge/0.1/property/physics#principle,放大镜实际上就是一个短焦距的凸透镜（如图所示）。当物体位于凸透镜焦点以内，即物距小于焦距时，对着凸透镜观察，就可以看到物体成正立、放大的虚像。
http://edukb.org/knowledge/0.1/instance/physics#-f6dc898987f7e154d398ba7580f05eee,http://edukb.org/knowledge/0.1/property/physics#principle,b.从微观的角度看，热力学第二定律是一个统计规律：一个孤立系统总是从熵小的状态向熵大的状态发展，而熵值较大代表着较为无序，所以自发的宏观过程总是向无序度更大的方向发展
http://edukb.org/knowledge/0.1/instance/physics#-6ccf2feab8f3788452018acead7d84c2,http://edukb.org/knowledge/0.1/property/physics#principle,②液体没有固定的形状，能够流动，对限制它流动的容器的侧壁产生压力和压强
http://edukb.org/knowledge/0.1/instance/physics#-df9a1b66e1bf8e81e4d6778a5a988edc,http://edukb.org/knowledge/0.1/property/physics#principle,利用压缩体积的办法使丁烷成为液体贮存在打火机里
http://edukb.org/knowledge/0.1/instance/physics#bianyaqi-56c6ce2c949f7e6482f456689fe2d4b6,http://edukb.org/knowledge/0.1/property/physics#principle,原线圈输入交变电流→铁芯中产生变化磁场→通过副线圈磁通量变化→副线圈上产生感应电动势→对负载供电
http://edukb.org/knowledge/0.1/instance/physics#huandengji-e440fe8464f4edf783561ab724271f5b,http://edukb.org/knowledge/0.1/property/physics#principle,幻灯机是利用“凸透镜能成倒立、放大的实像”这个原理制成的（如图所示）。镜头相当于一个凸透镜，幻灯片相当于“探究凸透镜成像规律”实验中的蜡烛（物体），屏幕相当于光屏。
http://edukb.org/knowledge/0.1/instance/physics#-8b20169786565748d095376fea88fa63,http://edukb.org/knowledge/0.1/property/physics#principle,"冰雹是体积较大的冰球，云中的水珠被上升气流带到气温低于0℃的高空，凝固成小冰珠。小冰珠在下落时,其外层受热熔化成水，并彼此结合，使冰珠越来越大。如果上升气流很强，就会再升人高空，在其表面形成一层冰壳，经过多次上下翻腾,结合成较大的冰珠。当上升气流托不住它时，冰珠就落到地面上，形成冰雹"
http://edukb.org/knowledge/0.1/instance/physics#yanjing-9df2a6f2b0f419caefd392ff02330a89,http://edukb.org/knowledge/0.1/property/physics#principle,眼球好像一架照相机，它的结构如图5.4－1所示。晶状体和角膜的共同作用相当于一个凸透镜，把来自物体的光会聚在视网膜上，形成物体的像。视网膜上的感光细胞受到光的刺激产生信号，视神经把这个信号传输给大脑，我们就看到了物体。
http://edukb.org/knowledge/0.1/instance/physics#-0c8302a2309ca137b80ded640128c8a9,http://edukb.org/knowledge/0.1/property/physics#principle,电子的转移，即电子从一个物体转移到另一个物体
http://edukb.org/knowledge/0.1/instance/physics#-bc66cacfc58f4bd063b172b195cae8e2,http://edukb.org/knowledge/0.1/property/physics#principle,以游标尺上有10个小格的为例：游标尺上9mm长等分为10个小格，每个小格为0.9mm，与主尺分度值相差0.1mm，游标尺每相对主尺移动0.1mm时，游标尺上一条刻线与主尺上一条刻线对齐。从原理上看，游标卡尺的精度取决于游标尺与主尺分度值的差值
http://edukb.org/knowledge/0.1/instance/physics#-dee58a50108ca7df87a447c0f8941f73,http://edukb.org/knowledge/0.1/property/physics#principle,熔化实验中采用水浴加热（如图）的方法，利用水的对流，使受热更均匀，测量更科学。
http://edukb.org/knowledge/0.1/instance/physics#daqiyaqiang-43f679cbf2f8274a069c03820a7c97b6,http://edukb.org/knowledge/0.1/property/physics#principle,包围地球的空气由于受到重力的作用，而且能够流动，因而空气对浸在它里面的物体产生压强
http://edukb.org/knowledge/0.1/instance/physics#-6ccf2feab8f3788452018acead7d84c2,http://edukb.org/knowledge/0.1/property/physics#principle,③液体内部各相邻部分之间互相挤压，液体内部向各个方向都有压强
http://edukb.org/knowledge/0.1/instance/physics#-c8190364796c662d39942fff641c8039,http://edukb.org/knowledge/0.1/property/physics#principle,"二胡、小提琴和琵琶等通过弦的振动发声。音调的高低取决于弦的粗细、长短和松紧程度。一般情况下，弦越细、越紧、越短，振动频率越高,音调越高"
http://edukb.org/knowledge/0.1/instance/physics#dongneng-663093b945f1677626f32cf74110cda6,http://edukb.org/knowledge/0.1/property/physics#principle,反映了力对空间的累积效应，即同样阻力作用下运动多远的问题
http://edukb.org/knowledge/0.1/instance/physics#-0c8302a2309ca137b80ded640128c8a9,http://edukb.org/knowledge/0.1/property/physics#principle,两个物体互相摩擦时，哪个物体的原子核束缚电子的本领强，它就容易得到电子而带负电，另一个物体因失去电子而带等量的正电
http://edukb.org/knowledge/0.1/instance/physics#-2cbefb00f640184a2eaefec8b939ed7b,http://edukb.org/knowledge/0.1/property/physics#principle,长笛、箫、各种号等，音调的高低取决于所含空气柱的长短。一般来说，长空气柱的振动产生声音的音调低，短空气柱的振动产生声音的音调高
http://edukb.org/knowledge/0.1/instance/physics#danhuangceliji-a85d9f587da91f43292f720657352b1d,http://edukb.org/knowledge/0.1/property/physics#principle,在弹簧的弹性限度内，弹簧的伸长量与受到的拉力成正比
http://edukb.org/knowledge/0.1/instance/physics#gongdeyuanli-bd3b41ce1944c48b0b0fe57a3618d3d4,http://edukb.org/knowledge/0.1/property/physics#principle,忽略机械自重和摩擦时，使用简单机械所做的功等于人们不使用机械而直接做的功，或者说使用机械不省功。如果直接用手把重为G的物体提升一个高度h，手施加的力等于G，手移动的距离等于h，手做的功是W1=G·h。如图所示，使用动滑轮，手施加的力变为G/2（不考虑动滑轮的自重及摩擦），手移动的距离变为了2h，使用动滑轮时手做的功W2=G/2·2h=Gh。可见，W2=W1，即有：使用机械时对物体做的功等于不使用机械时而直接对物体做的功。结论：在不考虑机械的重力和相关的摩擦力时，使用任何机械都不省功——功的原理。
http://edukb.org/knowledge/0.1/instance/physics#chuanganqi-29bfe63d893893a43554ac506f180d8e,http://edukb.org/knowledge/0.1/property/physics#principle,非电学量→敏感元件→转换器件→转换电路→电学量
http://edukb.org/knowledge/0.1/instance/physics#-207c3fbb509d55f3ae7c011c54459281,http://edukb.org/knowledge/0.1/property/physics#principle,在天气较热的早晨，空气中的水蒸气遇到温度较低的树叶、花草等，液化成为小水珠附着在它们的表面上
http://edukb.org/knowledge/0.1/instance/physics#-f36e9c1b1dee19c6dc16733007971cd7,http://edukb.org/knowledge/0.1/property/physics#principle,测量原理：s=1/2υ声t，其中t为从发声到听到回声的时间，υ声为声音在不同介质中的传播速度，注意υ声在不同介质中是不同的。
http://edukb.org/knowledge/0.1/instance/physics#bianyaqi-56c6ce2c949f7e6482f456689fe2d4b6,http://edukb.org/knowledge/0.1/property/physics#principle,一种电感装置，利用电磁感应原理工作
http://edukb.org/knowledge/0.1/instance/physics#gongdeyuanli-bd3b41ce1944c48b0b0fe57a3618d3d4,http://edukb.org/knowledge/0.1/property/physics#principle,功的原理对于任何机械都适用，它是成立在一种“理想化”的状态。例如，杠杆、滑轮都是不考虑机械自身的重力及工作时的摩擦力，而这些又都是客观存在的，所以在应用功的原理进行计算时，是一种“理想化”状态下的计算。
