s,p,o
http://edukb.org/knowledge/0.1/statement/math#1237,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://edukb.org/knowledge/0.1/class/math#16
http://edukb.org/knowledge/0.1/statement/math#1252,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://edukb.org/knowledge/0.1/class/math#16
http://edukb.org/knowledge/0.1/statement/math#1255,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://edukb.org/knowledge/0.1/class/math#16
http://edukb.org/knowledge/0.1/statement/math#1267,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://edukb.org/knowledge/0.1/class/math#16
http://edukb.org/knowledge/0.1/statement/math#1285,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://edukb.org/knowledge/0.1/class/math#16
http://edukb.org/knowledge/0.1/statement/math#1286,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://edukb.org/knowledge/0.1/class/math#16
http://edukb.org/knowledge/0.1/statement/math#1293,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://edukb.org/knowledge/0.1/class/math#16
http://edukb.org/knowledge/0.1/statement/math#1301,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://edukb.org/knowledge/0.1/class/math#16
http://edukb.org/knowledge/0.1/statement/math#1498,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://edukb.org/knowledge/0.1/class/math#16
http://edukb.org/knowledge/0.1/statement/math#1499,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://edukb.org/knowledge/0.1/class/math#16
http://edukb.org/knowledge/0.1/statement/math#1511,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://edukb.org/knowledge/0.1/class/math#16
http://edukb.org/knowledge/0.1/statement/math#1512,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://edukb.org/knowledge/0.1/class/math#16
http://edukb.org/knowledge/0.1/statement/math#1525,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://edukb.org/knowledge/0.1/class/math#16
http://edukb.org/knowledge/0.1/statement/math#153,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://edukb.org/knowledge/0.1/class/math#16
http://edukb.org/knowledge/0.1/statement/math#1530,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://edukb.org/knowledge/0.1/class/math#16
http://edukb.org/knowledge/0.1/statement/math#1535,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://edukb.org/knowledge/0.1/class/math#16
http://edukb.org/knowledge/0.1/statement/math#1536,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://edukb.org/knowledge/0.1/class/math#16
http://edukb.org/knowledge/0.1/statement/math#1537,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://edukb.org/knowledge/0.1/class/math#16
http://edukb.org/knowledge/0.1/statement/math#1538,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://edukb.org/knowledge/0.1/class/math#16
http://edukb.org/knowledge/0.1/statement/math#1539,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://edukb.org/knowledge/0.1/class/math#16
http://edukb.org/knowledge/0.1/statement/math#154,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://edukb.org/knowledge/0.1/class/math#16
http://edukb.org/knowledge/0.1/statement/math#1541,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://edukb.org/knowledge/0.1/class/math#16
http://edukb.org/knowledge/0.1/statement/math#1542,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://edukb.org/knowledge/0.1/class/math#16
http://edukb.org/knowledge/0.1/statement/math#155,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://edukb.org/knowledge/0.1/class/math#16
http://edukb.org/knowledge/0.1/statement/math#1563,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://edukb.org/knowledge/0.1/class/math#16
http://edukb.org/knowledge/0.1/statement/math#1574,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://edukb.org/knowledge/0.1/class/math#16
http://edukb.org/knowledge/0.1/statement/math#1614,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://edukb.org/knowledge/0.1/class/math#16
http://edukb.org/knowledge/0.1/statement/math#1644,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://edukb.org/knowledge/0.1/class/math#16
http://edukb.org/knowledge/0.1/statement/math#171,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://edukb.org/knowledge/0.1/class/math#16
http://edukb.org/knowledge/0.1/statement/math#173,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://edukb.org/knowledge/0.1/class/math#16
http://edukb.org/knowledge/0.1/statement/math#1731,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://edukb.org/knowledge/0.1/class/math#16
http://edukb.org/knowledge/0.1/statement/math#1739,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://edukb.org/knowledge/0.1/class/math#16
http://edukb.org/knowledge/0.1/statement/math#1763,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://edukb.org/knowledge/0.1/class/math#16
http://edukb.org/knowledge/0.1/statement/math#1766,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://edukb.org/knowledge/0.1/class/math#16
http://edukb.org/knowledge/0.1/statement/math#1768,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://edukb.org/knowledge/0.1/class/math#16
http://edukb.org/knowledge/0.1/statement/math#1769,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://edukb.org/knowledge/0.1/class/math#16
http://edukb.org/knowledge/0.1/statement/math#1770,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://edukb.org/knowledge/0.1/class/math#16
http://edukb.org/knowledge/0.1/statement/math#1821,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://edukb.org/knowledge/0.1/class/math#16
http://edukb.org/knowledge/0.1/statement/math#1863,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://edukb.org/knowledge/0.1/class/math#16
http://edukb.org/knowledge/0.1/statement/math#1864,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://edukb.org/knowledge/0.1/class/math#16
http://edukb.org/knowledge/0.1/statement/math#1865,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://edukb.org/knowledge/0.1/class/math#16
http://edukb.org/knowledge/0.1/statement/math#1931,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://edukb.org/knowledge/0.1/class/math#16
http://edukb.org/knowledge/0.1/statement/math#1932,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://edukb.org/knowledge/0.1/class/math#16
http://edukb.org/knowledge/0.1/statement/math#1933,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://edukb.org/knowledge/0.1/class/math#16
http://edukb.org/knowledge/0.1/statement/math#1934,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://edukb.org/knowledge/0.1/class/math#16
http://edukb.org/knowledge/0.1/statement/math#1935,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://edukb.org/knowledge/0.1/class/math#16
http://edukb.org/knowledge/0.1/statement/math#1936,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://edukb.org/knowledge/0.1/class/math#16
http://edukb.org/knowledge/0.1/statement/math#1937,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://edukb.org/knowledge/0.1/class/math#16
http://edukb.org/knowledge/0.1/statement/math#194,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://edukb.org/knowledge/0.1/class/math#16
http://edukb.org/knowledge/0.1/statement/math#195,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://edukb.org/knowledge/0.1/class/math#16
http://edukb.org/knowledge/0.1/statement/math#1953,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://edukb.org/knowledge/0.1/class/math#16
http://edukb.org/knowledge/0.1/statement/math#1955,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://edukb.org/knowledge/0.1/class/math#16
http://edukb.org/knowledge/0.1/statement/math#1974,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://edukb.org/knowledge/0.1/class/math#16
http://edukb.org/knowledge/0.1/statement/math#1980,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://edukb.org/knowledge/0.1/class/math#16
http://edukb.org/knowledge/0.1/statement/math#1981,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://edukb.org/knowledge/0.1/class/math#16
http://edukb.org/knowledge/0.1/statement/math#1986,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://edukb.org/knowledge/0.1/class/math#16
http://edukb.org/knowledge/0.1/statement/math#1999,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://edukb.org/knowledge/0.1/class/math#16
http://edukb.org/knowledge/0.1/statement/math#2039,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://edukb.org/knowledge/0.1/class/math#16
http://edukb.org/knowledge/0.1/statement/math#2040,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://edukb.org/knowledge/0.1/class/math#16
http://edukb.org/knowledge/0.1/statement/math#2042,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://edukb.org/knowledge/0.1/class/math#16
http://edukb.org/knowledge/0.1/statement/math#2043,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://edukb.org/knowledge/0.1/class/math#16
http://edukb.org/knowledge/0.1/statement/math#2045,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://edukb.org/knowledge/0.1/class/math#16
http://edukb.org/knowledge/0.1/statement/math#2051,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://edukb.org/knowledge/0.1/class/math#16
http://edukb.org/knowledge/0.1/statement/math#2053,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://edukb.org/knowledge/0.1/class/math#16
http://edukb.org/knowledge/0.1/statement/math#2075,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://edukb.org/knowledge/0.1/class/math#16
http://edukb.org/knowledge/0.1/statement/math#2076,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://edukb.org/knowledge/0.1/class/math#16
http://edukb.org/knowledge/0.1/statement/math#2086,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://edukb.org/knowledge/0.1/class/math#16
http://edukb.org/knowledge/0.1/statement/math#2090,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://edukb.org/knowledge/0.1/class/math#16
http://edukb.org/knowledge/0.1/statement/math#2091,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://edukb.org/knowledge/0.1/class/math#16
http://edukb.org/knowledge/0.1/statement/math#2092,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://edukb.org/knowledge/0.1/class/math#16
http://edukb.org/knowledge/0.1/statement/math#2093,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://edukb.org/knowledge/0.1/class/math#16
http://edukb.org/knowledge/0.1/statement/math#2108,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://edukb.org/knowledge/0.1/class/math#16
http://edukb.org/knowledge/0.1/statement/math#2118,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://edukb.org/knowledge/0.1/class/math#16
http://edukb.org/knowledge/0.1/statement/math#2157,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://edukb.org/knowledge/0.1/class/math#16
http://edukb.org/knowledge/0.1/statement/math#2161,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://edukb.org/knowledge/0.1/class/math#16
http://edukb.org/knowledge/0.1/statement/math#2162,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://edukb.org/knowledge/0.1/class/math#16
http://edukb.org/knowledge/0.1/statement/math#2165,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://edukb.org/knowledge/0.1/class/math#16
http://edukb.org/knowledge/0.1/statement/math#2168,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://edukb.org/knowledge/0.1/class/math#16
http://edukb.org/knowledge/0.1/statement/math#2193,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://edukb.org/knowledge/0.1/class/math#16
http://edukb.org/knowledge/0.1/statement/math#2201,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://edukb.org/knowledge/0.1/class/math#16
http://edukb.org/knowledge/0.1/statement/math#2202,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://edukb.org/knowledge/0.1/class/math#16
http://edukb.org/knowledge/0.1/statement/math#2204,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://edukb.org/knowledge/0.1/class/math#16
http://edukb.org/knowledge/0.1/statement/math#2208,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://edukb.org/knowledge/0.1/class/math#16
http://edukb.org/knowledge/0.1/statement/math#2219,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://edukb.org/knowledge/0.1/class/math#16
http://edukb.org/knowledge/0.1/statement/math#2220,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://edukb.org/knowledge/0.1/class/math#16
http://edukb.org/knowledge/0.1/statement/math#2228,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://edukb.org/knowledge/0.1/class/math#16
http://edukb.org/knowledge/0.1/statement/math#2234,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://edukb.org/knowledge/0.1/class/math#16
http://edukb.org/knowledge/0.1/statement/math#2244,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://edukb.org/knowledge/0.1/class/math#16
http://edukb.org/knowledge/0.1/statement/math#2257,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://edukb.org/knowledge/0.1/class/math#16
http://edukb.org/knowledge/0.1/statement/math#2266,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://edukb.org/knowledge/0.1/class/math#16
http://edukb.org/knowledge/0.1/statement/math#2279,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://edukb.org/knowledge/0.1/class/math#16
http://edukb.org/knowledge/0.1/statement/math#228,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://edukb.org/knowledge/0.1/class/math#16
http://edukb.org/knowledge/0.1/statement/math#2281,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://edukb.org/knowledge/0.1/class/math#16
http://edukb.org/knowledge/0.1/statement/math#2288,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://edukb.org/knowledge/0.1/class/math#16
http://edukb.org/knowledge/0.1/statement/math#2295,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://edukb.org/knowledge/0.1/class/math#16
http://edukb.org/knowledge/0.1/statement/math#230,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://edukb.org/knowledge/0.1/class/math#16
http://edukb.org/knowledge/0.1/statement/math#2302,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://edukb.org/knowledge/0.1/class/math#16
http://edukb.org/knowledge/0.1/statement/math#2319,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://edukb.org/knowledge/0.1/class/math#16
http://edukb.org/knowledge/0.1/statement/math#2327,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://edukb.org/knowledge/0.1/class/math#16
http://edukb.org/knowledge/0.1/statement/math#2348,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://edukb.org/knowledge/0.1/class/math#16
http://edukb.org/knowledge/0.1/statement/math#239,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://edukb.org/knowledge/0.1/class/math#16
http://edukb.org/knowledge/0.1/statement/math#2414,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://edukb.org/knowledge/0.1/class/math#16
http://edukb.org/knowledge/0.1/statement/math#2415,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://edukb.org/knowledge/0.1/class/math#16
http://edukb.org/knowledge/0.1/statement/math#2430,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://edukb.org/knowledge/0.1/class/math#16
http://edukb.org/knowledge/0.1/statement/math#2434,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://edukb.org/knowledge/0.1/class/math#16
http://edukb.org/knowledge/0.1/statement/math#2439,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://edukb.org/knowledge/0.1/class/math#16
http://edukb.org/knowledge/0.1/statement/math#2461,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://edukb.org/knowledge/0.1/class/math#16
http://edukb.org/knowledge/0.1/statement/math#2475,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://edukb.org/knowledge/0.1/class/math#16
http://edukb.org/knowledge/0.1/statement/math#2479,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://edukb.org/knowledge/0.1/class/math#16
http://edukb.org/knowledge/0.1/statement/math#2481,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://edukb.org/knowledge/0.1/class/math#16
http://edukb.org/knowledge/0.1/statement/math#2482,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://edukb.org/knowledge/0.1/class/math#16
http://edukb.org/knowledge/0.1/statement/math#2483,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://edukb.org/knowledge/0.1/class/math#16
http://edukb.org/knowledge/0.1/statement/math#2511,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://edukb.org/knowledge/0.1/class/math#16
http://edukb.org/knowledge/0.1/statement/math#2529,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://edukb.org/knowledge/0.1/class/math#16
http://edukb.org/knowledge/0.1/statement/math#2539,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://edukb.org/knowledge/0.1/class/math#16
http://edukb.org/knowledge/0.1/statement/math#2541,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://edukb.org/knowledge/0.1/class/math#16
http://edukb.org/knowledge/0.1/statement/math#2542,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://edukb.org/knowledge/0.1/class/math#16
http://edukb.org/knowledge/0.1/statement/math#2548,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://edukb.org/knowledge/0.1/class/math#16
http://edukb.org/knowledge/0.1/statement/math#2549,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://edukb.org/knowledge/0.1/class/math#16
http://edukb.org/knowledge/0.1/statement/math#2552,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://edukb.org/knowledge/0.1/class/math#16
http://edukb.org/knowledge/0.1/statement/math#2555,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://edukb.org/knowledge/0.1/class/math#16
http://edukb.org/knowledge/0.1/statement/math#2573,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://edukb.org/knowledge/0.1/class/math#16
http://edukb.org/knowledge/0.1/statement/math#2575,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://edukb.org/knowledge/0.1/class/math#16
http://edukb.org/knowledge/0.1/statement/math#2581,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://edukb.org/knowledge/0.1/class/math#16
http://edukb.org/knowledge/0.1/statement/math#2585,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://edukb.org/knowledge/0.1/class/math#16
http://edukb.org/knowledge/0.1/statement/math#2586,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://edukb.org/knowledge/0.1/class/math#16
http://edukb.org/knowledge/0.1/statement/math#2590,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://edukb.org/knowledge/0.1/class/math#16
http://edukb.org/knowledge/0.1/statement/math#2606,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://edukb.org/knowledge/0.1/class/math#16
http://edukb.org/knowledge/0.1/statement/math#2607,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://edukb.org/knowledge/0.1/class/math#16
http://edukb.org/knowledge/0.1/statement/math#2608,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://edukb.org/knowledge/0.1/class/math#16
http://edukb.org/knowledge/0.1/statement/math#2612,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://edukb.org/knowledge/0.1/class/math#16
http://edukb.org/knowledge/0.1/statement/math#2619,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://edukb.org/knowledge/0.1/class/math#16
http://edukb.org/knowledge/0.1/statement/math#2625,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://edukb.org/knowledge/0.1/class/math#16
